,AGREGADOBOGOTA,ALTOANCHICAYA,AMANI,BETANIA,CALIMA1,CHUZA,ELQUIMBO,ESMERALDA,GUAVIO,ITUANGO,MIRAFLORES,MUNA,PENOL,PLAYAS,PORCEII,PORCEIII,PRADO,PUNCHINA,RIOGRANDE2,SALVAJINA,SANLORENZO,TOPOCORO,TRONERAS,URRA1
2022-04-13 10:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 11:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 12:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 13:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 14:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 15:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 16:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 17:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 18:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 19:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 20:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 21:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 22:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-13 23:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-14 00:00:00,0.49115,0.43235,0.90363,0.77627,0.81458,0.31378,0.4945,0.246,0.41243,,0.52604,0.48102,0.84959,1.05602,0.67466,0.68648,0.91555,0.43306,0.82613,0.35095,0.54473,0.64365,0.76344,0.73458
2022-04-14 01:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 02:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 03:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 04:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 05:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 06:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 07:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 08:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 09:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 10:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 11:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 12:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 13:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 14:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 15:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 16:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 17:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 18:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 19:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 20:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 21:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 22:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-14 23:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-15 00:00:00,0.49042,0.41567,0.88752,0.75262,0.81828,0.31064,0.48651,0.24765,0.41451,,0.52742,0.50211,0.84673,1.09406,0.64753,0.69657,0.90012,0.6587,0.81567,0.35014,0.523,0.64525,0.60818,0.75267
2022-04-15 01:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 02:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 03:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 04:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 05:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 06:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 07:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 08:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 09:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 10:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 11:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 12:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 13:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 14:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 15:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 16:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 17:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 18:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 19:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 20:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 21:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 22:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-15 23:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-16 00:00:00,0.4894,0.61202,0.87811,0.7288,0.82198,0.30797,0.47876,0.25044,0.41326,,0.52881,0.63163,0.8436,1.04386,0.61884,0.67188,0.88837,0.67669,0.80684,0.35316,0.53947,0.63708,0.70922,0.76991
2022-04-16 01:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 02:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 03:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 04:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 05:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 06:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 07:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 08:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 09:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 10:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 11:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 12:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 13:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 14:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 15:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 16:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 17:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 18:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 19:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 20:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 21:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 22:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-16 23:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-17 00:00:00,0.48917,0.61076,0.88111,0.75419,0.82614,0.30704,0.47588,0.25512,0.41295,,0.53063,0.68662,0.84108,1.08326,0.62757,0.63592,0.87845,0.66985,0.81486,0.3574,0.51272,0.64273,0.86146,0.77433
2022-04-17 01:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 02:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 03:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 04:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 05:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 06:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 07:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 08:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 09:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 10:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 11:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 12:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 13:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 14:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 15:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 16:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 17:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 18:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 19:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
2022-04-17 20:00:00,0.48883,0.66551,0.88111,0.78682,0.83175,0.30657,0.47806,0.24538,0.41514,,0.53245,0.61525,0.83968,1.05801,0.63251,0.62477,0.89378,0.66985,0.84153,0.36373,0.51272,0.64273,0.83646,0.78716
