,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2022-06-11 14:00:00,-1254474.147,-134318.292,-771189.794,-2147792.861,-508140.746,-282312.664,-81566.291,-259598.639,-198651.128,-417983.08,-407307.547,-673507.964,-308929.087,-199644.073,-257238.509,-22948.523,-422170.315,-875262.244
2022-06-11 15:00:00,-1237921.779,-133634.513,-774958.531,-2091583.882,-504513.458,-280793.285,-81167.304,-261811.647,-201431.707,-412199.44,-401399.713,-676670.234,-307975.819,-209068.237,-253512.503,-23059.892,-419248.845,-878687.849
2022-06-11 16:00:00,-1218699.026,-132705.486,-758697.41,-2052440.28,-498483.849,-275941.352,-81282.974,-262772.69,-197896.329,-405574.621,-396490.902,-657629.077,-304347.43,-232526.41,-246603.331,-23145.219,-412430.705,-866637.285
2022-06-11 17:00:00,-1193430.147,-132987.558,-738306.999,-2038695.76,-484854.14,-277621.215,-82957.379,-269731.339,-199040.456,-403300.982,-396995.139,-639661.819,-300929.378,-236524.282,-243293.955,-23415.576,-410674.904,-848016.739
2022-06-11 18:00:00,-1355602.449,-142059.054,-826574.854,-2227033.125,-544780.527,-309412.791,-101424.703,-314807.404,-216441.226,-502368.177,-442907.299,-730232.805,-333275.11,-258819.783,-265804.742,-27507.04,-444560.855,-945539.805
2022-06-11 19:00:00,-1365617.177,-142795.024,-855408.606,-2218094.963,-561617.719,-316324.944,-101021.305,-326355.451,-219893.599,-524807.723,-446721.169,-765835.134,-340518.082,-256639.617,-256804.792,-28807.547,-442474.224,-945588.609
2022-06-11 20:00:00,-1303614.214,-141203.5,-857292.083,-2178922.172,-559833.715,-305378.679,-94480.714,-305815.832,-217858.023,-525826.382,-427335.573,-770972.226,-330519.139,-252472.38,-250831.591,-27508.178,-425475.931,-933815.992
2022-06-11 21:00:00,-1105531.798,-137047.342,-811596.225,-1945261.845,-523128.077,-280220.671,-81455.322,-266385.929,-209870.13,-476363.187,-389686.087,-737665.106,-303432.937,-249434.585,-241286.02,-24178.527,-402078.168,-827260.731
2022-06-11 22:00:00,-1005359.318,-133549.732,-801148.649,-1765029.705,-526194.281,-262202.824,-69705.892,-232625.039,-207451.294,-469668.332,-350630.538,-732606.143,-283157.849,-237631.379,-233444.081,-21714.251,-378580.66,-770978.374
2022-06-11 23:00:00,-924580.144,-130610.226,-792942.626,-1631021.005,-520350.486,-246782.986,-61654.949,-206804.52,-203257.2,-456095.291,-318972.103,-715027.91,-264892.064,-226395.471,-223495.423,-19410.01,-358826.027,-714809.478
2022-06-12 00:00:00,-854957.662,-127741.162,-764117.51,-1545838.593,-529327.067,-229836.174,-58536.946,-188516.645,-201389.873,-448746.529,-293163.255,-671050.335,-247882.116,-219647.159,-213519.423,-17548.347,-340437.455,-671190.364
2022-06-12 01:00:00,-812465.021,-126476.679,-742870.985,-1474950.857,-501249.86,-225213.05,-55857.077,-178010.466,-195968.868,-434725.833,-278754.56,-648768.182,-237089.74,-214235.071,-206524.697,-16489.519,-326109.155,-641510.912
2022-06-12 02:00:00,-783710.67,-126562.498,-720995.479,-1423504.932,-488369.988,-224007.926,-54290.207,-171744.028,-194190.469,-418425.145,-268461.153,-632064.092,-229237.932,-210422.389,-200201.936,-15766.859,-315509.012,-620760.312
2022-06-12 03:00:00,-776967.246,-124705.046,-707494.428,-1405917.929,-477125.875,-223139.474,-52686.919,-167602.511,-192675.236,-410479.518,-262652.297,-615237.456,-224178.953,-207423.944,-194864.545,-15109.034,-308214.868,-604656.86
2022-06-12 04:00:00,-776867.944,-124894.529,-686385.311,-1404534.919,-466770.854,-221280.618,-52632.606,-167898.749,-192309.238,-402653.951,-262527.053,-600105.92,-220896.096,-212049.993,-191936.584,-14707.813,-304104.04,-599760.142
2022-06-12 05:00:00,-779917.568,-124029.26,-667294.292,-1357424.046,-454604.411,-225006.138,-53260.19,-174162.227,-192034.41,-392400.653,-263264.407,-571029.773,-218292.973,-206327.643,-188585.215,-15002.606,-300640.963,-595633.518
2022-06-12 06:00:00,-796565.506,-124461.368,-636985.97,-1413663.369,-433667.803,-225493.568,-53723.449,-180987.181,-188253.68,-363571.367,-256110.073,-544733.746,-211133.238,-198564.986,-184206.55,-15244.582,-294567.138,-574539.002
2022-06-12 07:00:00,-848228.377,-125123.757,-645428.158,-1541840.469,-423595.238,-238308.452,-61324.561,-199963.46,-188163.342,-352276.074,-280784.466,-539712.83,-223984.878,-183720.091,-192017.882,-16771.616,-311673.86,-601357.693
2022-06-12 08:00:00,-930168.16,-127209.578,-652802.718,-1702308.089,-431332.833,-249775.779,-68450.401,-220165.793,-189014.222,-353870.936,-312159.153,-542887.494,-238040.431,-179858.101,-202005.442,-18424.55,-329934.329,-632881.387
2022-06-12 09:00:00,-996681.241,-128919.624,-668696.21,-1839932.026,-432872.214,-259172.815,-72212.627,-230221.437,-188861.694,-348177.652,-335426.542,-550669.332,-253445.585,-168728.984,-211169.736,-19926.821,-350044.121,-684434.414
2022-06-12 10:00:00,-1052635.537,-129490.777,-685274.546,-1925450.041,-444145.342,-266228.359,-79221.411,-237700.997,-190265.792,-355337.762,-354638.968,-567281.032,-264728.099,-176673.924,-212810.848,-21055.191,-364837.458,-714807.642
2022-06-12 11:00:00,-1099217.309,-130333.805,-696754.985,-1950984.323,-447188.633,-269034.373,-84595.346,-243055.82,-191573.635,-368554.56,-370313.799,-592182.022,-274652.706,-183140.418,-219977.307,-21791.825,-374231.954,-745145.71
2022-06-12 12:00:00,-1126994.991,-130674.534,-706397.024,-1979576.688,-466940.609,-268395.433,-84203.252,-242258.069,-192756.895,-378357.01,-375794.838,-615093.387,-279777.292,-189213.387,-221114.317,-21895.519,-377089.26,-768236.966
2022-06-12 13:00:00,-1113011.375,-130734.102,-700847.962,-1945193.797,-465194.71,-258365.103,-80513.399,-232063.782,-194556.667,-386319.912,-368362.703,-632192.062,-281710.269,-191179.13,-219309.533,-21476.824,-374483.701,-764176.217
2022-06-12 14:00:00,-1083577.809,-130887.171,-702704.894,-1880738.076,-476097.183,-254214.578,-78614.009,-226565.244,-195667.452,-392169.463,-361060.314,-642808.163,-281244.189,-188752.136,-218130.583,-21018.075,-371752.561,-744526.97
2022-06-12 15:00:00,-1070618.436,-130385.18,-700960.438,-1825669.515,-473601.122,-251956.252,-78089.055,-223938.021,-195463.132,-389888.65,-354936.672,-639085.28,-279038.036,-191238.905,-220261.505,-20906.571,-369650.518,-738008.696
2022-06-12 16:00:00,-1053197.685,-129738.314,-690359.161,-1792013.453,-466615.836,-252245.299,-78161.019,-224280.719,-193535.599,-384195.73,-353490.221,-622925.055,-274657.359,-211821.873,-216303.143,-21107.2,-368230.528,-737700.207
2022-06-12 17:00:00,-1041264.53,-130023.781,-674944.505,-1824884.152,-462407.604,-254871.305,-81617.101,-232137.453,-194511.407,-384471.049,-353824.794,-611453.267,-272288.985,-229811.091,-217833.392,-21684.893,-371563.144,-733327.457
2022-06-12 18:00:00,-1210630.622,-140120.905,-770363.433,-2070083.257,-519126.453,-295607.907,-99056.063,-282009.335,-214709.725,-485512.362,-405681.3,-708462.379,-308879.513,-256056.539,-245979.182,-25879.869,-408527.281,-837603.742
2022-06-12 19:00:00,-1251387.35,-141474.72,-809830.879,-2089018.727,-538585.57,-302356.019,-101336.803,-299754.844,-217007.939,-514677.833,-416474.449,-727588.259,-322783.705,-260409.763,-240499.845,-27217.531,-414415.936,-847182.573
2022-06-12 20:00:00,-1211350.1,-140408.08,-826170.181,-2073217.688,-544383.144,-296122.988,-93935.199,-285076.457,-216930.842,-524413.805,-406602.749,-738684.333,-317433.364,-256167.622,-239607.375,-26343.723,-407339.687,-839753.528
2022-06-12 21:00:00,-1057645.015,-136261.097,-801660.356,-1855418.122,-519626.799,-266900.564,-83202.45,-248901.505,-209919.031,-485460.045,-373007.084,-713426.324,-292719.681,-257246.189,-234095.355,-23041.919,-388191.717,-784394.054
2022-06-12 22:00:00,-985000.64,-132985.869,-795545.855,-1706844.69,-522566.845,-251158.736,-72518.566,-220377.764,-208048.574,-477481.074,-342141.399,-708613.055,-271525.375,-244689.376,-225396.969,-20772.282,-367549.759,-751597.174
2022-06-12 23:00:00,-905954.714,-129883.31,-777885.771,-1577292.025,-516010.623,-240625.905,-63565.603,-197247.06,-204224.658,-460238.328,-309516.05,-689898.973,-253417.062,-231452.746,-214932.507,-18378.697,-346013.071,-699941.61
2022-06-13 00:00:00,-833689,-126106.493,-758094.862,-1465239.102,-501869.671,-235117.906,-57689.946,-175735.149,-199319.814,-446068.186,-282261.523,-659291.678,-239684.162,-219236.68,-193330.201,-17505.057,-328836.842,-658581.493
2022-06-13 01:00:00,-803505.066,-124812.01,-736281.283,-1409980.719,-464515.11,-232600.599,-55241.572,-167782.154,-196922.446,-431573.237,-271336.584,-636806.301,-230007.011,-214869.788,-186497.024,-16614.494,-316466.19,-634776.131
2022-06-13 02:00:00,-789085.612,-124836.805,-715986.514,-1378258.444,-451749.314,-230719.479,-53603.414,-162923.327,-195418.433,-414250.74,-264281.334,-617013.952,-223160.661,-210782.178,-180364.104,-16101.687,-308380.812,-621923.695
2022-06-13 03:00:00,-796236.535,-123108.021,-704062.36,-1401555.435,-443434.428,-231121.858,-52532.954,-163060.68,-194431.767,-407708.264,-263326.866,-612361.789,-219906.21,-208376.928,-178370.333,-15608.546,-302993.471,-617441.277
2022-06-13 04:00:00,-846228.552,-123448.409,-687183.621,-1550880.82,-434332.599,-234345.267,-54073.278,-170480.812,-193825.201,-403020.136,-272502.717,-599541.464,-218777.687,-210949.821,-178178.689,-15674.21,-305597.811,-627718.29
2022-06-13 05:00:00,-952383.369,-124475.607,-664349.373,-1710269.993,-424910.384,-252770.523,-61003.172,-206962.193,-193340.747,-395716.857,-298475.691,-557547.322,-224339.167,-217473.468,-181057.433,-17044.542,-316508.761,-661866.608
2022-06-13 06:00:00,-1043583.735,-126122.585,-649553.011,-1874843.14,-412342.717,-261969.716,-65425.732,-226938.206,-188708.887,-367221.2,-317021.72,-521917.843,-226612.799,-210563.367,-184097.445,-18007.401,-328776.828,-681342.017
2022-06-13 07:00:00,-1121434.203,-126550.562,-692624.59,-2016883.689,-415846.426,-272104.759,-70297.13,-230476.299,-191305.417,-371911.957,-344659.637,-540044.964,-249253.179,-190255.612,-207698.917,-19201.736,-368253.868,-748105.933
2022-06-13 08:00:00,-1205477.459,-129217.282,-752835.179,-2144693.017,-439319.657,-281477.62,-75395.492,-238848.556,-191770.596,-388673.223,-369303.728,-568665.012,-272193.573,-193178.529,-229799.369,-20523.682,-401864.788,-823282.506
2022-06-13 09:00:00,-1251664.737,-130935.641,-778338.458,-2229356.352,-450480.042,-289864.137,-79212.97,-244424.317,-194437.975,-398399.129,-387366.828,-586760.552,-286512.255,-194845.287,-241899.437,-21772.436,-423722.547,-870678.766
2022-06-13 10:00:00,-1311830.415,-132108.934,-802959.425,-2299659.461,-463063.187,-295975.946,-85004.39,-252018.432,-194980.168,-411148.2,-408696.49,-610916.015,-301475.259,-210314.503,-251510.018,-23086.172,-443103.943,-906999.529
2022-06-13 11:00:00,-1361449.381,-133615.897,-817705.431,-2333213.568,-474137.861,-301918.9,-88481.495,-261012.016,-196427.694,-421462.038,-428047.644,-636844.932,-314542.112,-217531.106,-256634.177,-24328.889,-453529.332,-952253.131
2022-06-13 12:00:00,-1370878.999,-131971.92,-810048.227,-2342699.227,-478407.149,-292442.006,-83123.07,-256049.135,-195587.821,-416939.064,-422793.269,-651110.735,-308970.476,-208820.556,-240918.079,-23146.276,-438313.651,-946456.33
2022-06-13 13:00:00,-1344894.652,-133923.404,-821909.66,-2302396.065,-486927.463,-294803.29,-83595.831,-250674.833,-197881.017,-435513.572,-419576.049,-685525.627,-312440.707,-219349.522,-253659.507,-22994.274,-444443.747,-949243.699
2022-06-13 14:00:00,-1337820.603,-134491.182,-834394.629,-2293621.351,-498799.166,-298749.048,-88928.262,-253822.314,-201179.363,-447546.835,-417696.695,-697371.638,-322457.949,-227018.067,-268512.57,-24104.79,-458203.481,-966548.232
2022-06-13 15:00:00,-1343088.16,-134012.463,-836442.096,-2267019.014,-500963.204,-298569.318,-90797.741,-258100.855,-201236.993,-447874.149,-416502.181,-687904.932,-323362.342,-226384.508,-264638.148,-24186.563,-462362.942,-970496.696
2022-06-13 16:00:00,-1319816.47,-133114.317,-813864.492,-2226480.741,-488024.977,-295522.97,-90914.755,-262353.746,-199892.278,-436429.755,-410038.03,-668844.568,-317457.492,-245005.753,-257227.944,-24277.337,-454945.97,-958745.458
2022-06-13 17:00:00,-1278512.127,-133368.174,-767608.852,-2198980.688,-468189.119,-292976.06,-91858.695,-267654.812,-198438.214,-424127.013,-407463.522,-650345.452,-308207.379,-252816.064,-249408.265,-24382.892,-443432.425,-906741.795
2022-06-13 18:00:00,-1431902.356,-141234.16,-836089.176,-2335162.789,-517109.688,-329674.417,-106527.94,-313259.075,-214370.877,-513631.594,-449365.362,-724335.935,-332310.512,-271074.365,-260065.931,-28724.096,-462184.088,-967496.121
2022-06-13 19:00:00,-1453053.885,-141870.874,-867460.087,-2361794.194,-530490.729,-335557.924,-107095.54,-326861.811,-219149.756,-541650.707,-456758.619,-756465.745,-342210.059,-273029.306,-250839.831,-30185.87,-458407.765,-971285.075
2022-06-13 20:00:00,-1382278.345,-140082.449,-887975.79,-2309181.384,-535650.608,-323116.743,-98432.564,-306088.063,-219680.826,-550058.552,-438018.445,-782746.607,-334711.76,-265695.422,-246529.708,-28495.537,-441721.975,-944301.314
2022-06-13 21:00:00,-1182454.259,-136668.227,-851128.881,-2056821.488,-507424.13,-298259.308,-84621.948,-266752.411,-212994.022,-507569.348,-398295.741,-747516.482,-308387.024,-263618.961,-239451.386,-23834.892,-417338.472,-859771.978
2022-06-13 22:00:00,-1057002.759,-132384.116,-841635.15,-1844875.627,-508957.652,-272256.468,-70017.552,-230043.867,-209820.496,-493189.595,-354245.49,-731051.982,-283729.659,-245857.937,-227844.801,-21099.773,-388320.202,-793613.514
2022-06-13 23:00:00,-950365.188,-128902.579,-810322.137,-1689846.219,-494196.547,-254494.246,-60236.397,-200758.274,-207223.286,-468412.302,-316573.402,-704737.653,-259783.708,-231007.821,-214522.599,-18173.767,-360464.652,-725321.681
2022-06-14 00:00:00,-878714.107,-126154.56,-780750.712,-1598635.481,-512262.782,-240996.71,-58247.768,-185349.389,-199756.116,-449671.728,-291973.268,-711989.267,-242779.963,-217079.016,-201213.743,-16727.248,-339838.286,-680213.34
2022-06-14 01:00:00,-842003.228,-124679.84,-758236.453,-1540910.587,-477401.295,-234712.393,-56188.498,-177593.734,-197049.194,-433300.35,-279818.79,-687079.275,-234371.521,-211309.516,-194167.634,-16119.286,-325878.729,-657006.546
2022-06-14 02:00:00,-825837.292,-124752.377,-733363.895,-1501638.346,-467158.941,-234165.292,-53955.17,-173150.033,-195238.993,-416396.437,-274001.703,-666793.405,-228504.718,-208258.882,-188084.818,-15579.517,-316933.028,-644805.226
2022-06-14 03:00:00,-832230.802,-123297.56,-721387.242,-1515184.026,-455804.519,-235422.316,-52644.989,-173140.977,-194169.584,-410135.881,-271720.268,-650373.344,-225202.512,-207145.732,-184923.442,-15383.655,-310607.954,-639475.112
2022-06-14 04:00:00,-882531.677,-123463.306,-707163.553,-1652004.549,-445924.356,-240048.578,-54608.281,-181677.638,-193584.784,-403478.991,-280292.536,-632381.873,-223117.052,-212522.586,-184543.712,-15563.861,-313295.69,-652326.489
2022-06-14 05:00:00,-994459.089,-124462.244,-685960.975,-1800427.849,-435353.71,-257867.972,-62036.212,-217450.61,-193150.64,-396521.849,-308765.36,-565490.714,-228145.666,-216312.097,-186936.54,-16966.855,-323225.144,-686833.762
2022-06-14 06:00:00,-1084298.223,-126062.47,-665096.564,-1970932.912,-419682.854,-266154.642,-67770.383,-239502.177,-188593.835,-366656.456,-327411.525,-530292.544,-231039.186,-209237.36,-190162.015,-18103.367,-334992.385,-702354.361
2022-06-14 07:00:00,-1152210.656,-126867.872,-698532.384,-2079984.479,-421795.29,-272846.929,-74092.914,-239556.525,-191004.819,-371037.568,-352706.106,-540439.199,-254094.831,-187366.698,-214622.423,-19473.69,-373805.365,-761638.555
2022-06-14 08:00:00,-1222474.769,-129578.721,-753808.368,-2182913.991,-443261.835,-281612.318,-78638.264,-246198.97,-191097.602,-388414.489,-371969.608,-572317.489,-273997.369,-207619.385,-234435.9,-20682.022,-406480.696,-826015.772
2022-06-14 09:00:00,-1262412.194,-131379.184,-777971.319,-2249437.222,-451735.412,-289310.53,-82643.891,-251512.311,-194187.925,-395041.375,-390103.372,-591133.775,-289407.789,-205411.455,-245365.483,-22170.182,-424890.083,-870853.343
2022-06-14 10:00:00,-1323549.091,-132831.217,-797733.216,-2320671.765,-466946.986,-293014.479,-88199.603,-258933.699,-195034.236,-406593.083,-410919.079,-611330.704,-305284.106,-210441.939,-256287.581,-23255.796,-443832.231,-905268.867
2022-06-14 11:00:00,-1374575.839,-134015.692,-811831.556,-2342492.974,-477869.254,-299314.746,-89812.526,-267033.457,-196372.081,-423163.256,-426432.598,-630561.335,-320292.977,-218060.741,-260183.322,-24032.348,-454918.828,-944699.107
2022-06-14 12:00:00,-1380542.398,-132254.873,-804595.389,-2345296.582,-483838.698,-287864.104,-84912.627,-260390.951,-195580.176,-421640.067,-420365.747,-643493.047,-312504.706,-220732.237,-244075.893,-23250.68,-441116.632,-940756.178
2022-06-14 13:00:00,-1350877.366,-134160.592,-819582.956,-2304479.697,-493705.259,-294038.207,-85194.326,-255446.517,-197831.602,-436371.388,-415211.985,-670516.524,-314901.176,-227644.266,-259370.387,-23146.095,-449819.693,-939296.698
2022-06-14 14:00:00,-1346014.085,-135337.619,-835990.654,-2295167.37,-511914.468,-300041.83,-90696.164,-260138.807,-201344.828,-453445.886,-416152.446,-682133.01,-325951.977,-240650.456,-273132.389,-24115.625,-466630.036,-960937.627
2022-06-14 15:00:00,-1346405.801,-134797.996,-833731.588,-2266289.932,-508463.732,-301789.289,-92631.249,-265651.52,-201756.492,-451614.259,-414746.896,-667706.903,-327346.83,-241743.467,-272208.88,-24637.02,-465995.183,-965895.367
2022-06-14 16:00:00,-1326603.083,-133937.715,-815048.332,-2224284.628,-493029.881,-300783.827,-92835.672,-269660.277,-200267.905,-438462.533,-410286.161,-645162.581,-321989.266,-254758.742,-263399.175,-24909.926,-459161.923,-954479.107
2022-06-14 17:00:00,-1287447.274,-133826.445,-766508.163,-2194674.059,-473344.011,-298926.646,-93539.65,-276965.282,-198611.471,-427986.387,-403449.515,-636202.045,-312584.397,-254600.316,-253436.063,-25257.643,-444866.802,-913439.046
2022-06-14 18:00:00,-1437051.493,-141845.683,-838378.053,-2349646.43,-523797.741,-334576.806,-107917.4,-322792.741,-214654.021,-518099.551,-448739.148,-722287.4,-336965.29,-271755.209,-261683.39,-29425.271,-466685.435,-970199.749
2022-06-14 19:00:00,-1459287.166,-142698.571,-869190.538,-2376140.452,-538808.956,-336592.61,-108332.723,-335126.884,-219646.336,-545748.129,-454980.858,-759401.681,-346254.036,-273444.193,-254355.512,-30577.395,-461656.367,-988557.641
2022-06-14 20:00:00,-1391547.726,-140431.207,-888564.499,-2326528.076,-540583.222,-326657.104,-99555.735,-314224.58,-220208.447,-552027.983,-438466.81,-782908.033,-338890.183,-265121.408,-249318.955,-29224.97,-443193.068,-957007.32
2022-06-14 21:00:00,-1187841.807,-136526.645,-852865.174,-2072870.431,-510097.368,-299618.544,-84885.981,-273136.246,-213382.494,-509155.827,-398388.904,-747742.62,-310760.103,-263512.894,-239913.6,-25208.551,-418174.9,-867787.629
2022-06-14 22:00:00,-1061578.289,-132222.787,-838976.954,-1858567.532,-515483.65,-275384.142,-70036.911,-234862.046,-210243.162,-497187.387,-354442.731,-729834.396,-287117.239,-245109.01,-227996.959,-21651.651,-389177.236,-798966.275
2022-06-14 23:00:00,-956929.985,-129089.858,-813916.934,-1700930.636,-499716.934,-258950.835,-60627.273,-205731.519,-207687.15,-472623.555,-316595.599,-695721.232,-263456.666,-230535.095,-214758.505,-18642.628,-362182.593,-728027.102
2022-06-15 00:00:00,-883408.892,-126322.48,-784042.91,-1608208.342,-511852.868,-244488.096,-59323.938,-188941.94,-200607.146,-453559.391,-293335.638,-665888.043,-245743.619,-222035.716,-200775.065,-17219.14,-342061.636,-689189.131
2022-06-15 01:00:00,-845867.398,-124824.295,-759044.561,-1551090.778,-479587.992,-239578.598,-57149.405,-180208.126,-197637.831,-438137.153,-281910.443,-643818.484,-235802.766,-217302.173,-193587.441,-16432.688,-328973.208,-668192.596
2022-06-15 02:00:00,-830865.054,-124905.077,-732964.594,-1509429.119,-467130.079,-237888.051,-54731.488,-175520.419,-196244.901,-419517.354,-275062.058,-627509.394,-229609.75,-214655.366,-188700.783,-15952.874,-320893.307,-656274.906
2022-06-15 03:00:00,-835588.889,-123290.618,-720908.126,-1525156.456,-454448.382,-235348.142,-53287.922,-175497.36,-194913.729,-411379.437,-272727.643,-608948.751,-226536.328,-212428.416,-185556.783,-15695.091,-314928.14,-650393.418
2022-06-15 04:00:00,-889772.307,-123698.596,-704570.175,-1677698.443,-445559.399,-239708.317,-55243.398,-184070.364,-194336.701,-406059.785,-281268.553,-595172.52,-225030.593,-218638.66,-185818.729,-16073.665,-317485.147,-661545.301
2022-06-15 05:00:00,-1002984.359,-124409.164,-681151.305,-1824559.71,-437733.91,-258522.339,-63116.762,-222102.868,-193966.047,-397464.701,-308309.361,-558224.135,-229963.904,-221654.391,-188020.811,-17252.172,-327054.137,-703855.123
2022-06-15 06:00:00,-1093581.04,-125811.076,-665447.52,-1996956.172,-419362.193,-269300.893,-68664.285,-243844.093,-188941.988,-365357.405,-327371.2,-518436.247,-232735.919,-220080.159,-191081.144,-18474.739,-337671.033,-717236.869
2022-06-15 07:00:00,-1157578.183,-126640.332,-701039.888,-2096455.425,-423688.302,-276516.934,-73698.147,-243138.471,-191364.507,-372191.514,-352853.119,-534439.907,-255454.977,-213539.601,-214424.686,-20060.841,-375847.529,-768783.687
2022-06-15 08:00:00,-1225362.7,-129181.84,-752804.167,-2199526.619,-445514.527,-282822.618,-77847.231,-249041.604,-191488.94,-391908.266,-371848.812,-559780.591,-276140.576,-220059.327,-236071.542,-21715.146,-407725.364,-835753.871
2022-06-15 09:00:00,-1263201.792,-131054.245,-775467.784,-2264953.968,-456569.048,-286788.177,-82754.36,-253204.96,-194163.001,-398714.562,-388488.417,-575161.552,-292525.152,-209956.359,-245244.334,-22828.713,-426407.157,-884337.101
2022-06-15 10:00:00,-1324146.333,-132598.816,-800596.452,-2331605.479,-469220.532,-292232.948,-89394.978,-260645.762,-194948.313,-411855.551,-409473.624,-595840.321,-308525.077,-211046.185,-255682.132,-23559.794,-446290.098,-919666.225
2022-06-15 11:00:00,-1373499.458,-133963.855,-815486.295,-2360340.664,-477477.277,-297900.146,-92016.314,-269532.106,-196453.581,-425730.465,-424986.879,-622998.267,-321594.648,-211192.479,-258925.376,-24051.796,-456328.129,-961999.079
2022-06-15 12:00:00,-1381566.736,-132203.022,-809146.194,-2360234.556,-483680.222,-289064.581,-83933.333,-261109.263,-195672.079,-423533.968,-420221.94,-633999.235,-312495.929,-210975.441,-241424.336,-23479.855,-441821.845,-949174.01
2022-06-15 13:00:00,-1352808.638,-134140.934,-827943.538,-2310320.243,-493810.631,-290162.799,-83827.383,-256695.661,-197931.302,-437102.714,-415248.931,-679401.693,-315432.219,-213368.237,-256983.619,-22809.108,-449472.692,-949351.378
2022-06-15 14:00:00,-1352004.174,-134868.586,-844903.709,-2303297.426,-511169.942,-299333.279,-88890.498,-262142.881,-201517.056,-454739.057,-415442.403,-699549.733,-327379.947,-221697.253,-272384.171,-23114.713,-467318,-967672.806
2022-06-15 15:00:00,-1350544.675,-134694.194,-846461.979,-2277199.29,-507886.147,-300036.65,-90679.144,-268751.132,-202031.826,-453244.271,-415273.119,-689975.777,-328149.073,-228005.927,-271724.764,-23635.124,-464827.981,-975405.629
2022-06-15 16:00:00,-1329892.191,-133637.956,-822182.782,-2235279.658,-494634.853,-297335.294,-91183.695,-271945.823,-200396.095,-439888.749,-410842.999,-668579.51,-323685.544,-244024.318,-263465.989,-23945.264,-460656.543,-960390.778
2022-06-15 17:00:00,-1287401.675,-133273.08,-771125.727,-2206647.989,-472243.619,-298805.354,-93140.656,-277219.93,-198846.173,-428146.491,-407544.124,-644838.176,-313132.751,-253559.959,-253750.793,-24451.186,-445503.291,-917949.056
2022-06-15 18:00:00,-1444943.386,-141548.653,-840860.559,-2372894.767,-526044.136,-336157.646,-108645.897,-322629.348,-215240.773,-519163.515,-450598.282,-721242.814,-336530.669,-272001.383,-266952.218,-29218.541,-467646.749,-976569.317
2022-06-15 19:00:00,-1466315.244,-142319.107,-871084.93,-2429010.869,-541191.209,-340161.917,-109328.319,-335338.712,-220136.34,-544095.171,-455362.674,-768376.567,-345731.518,-274098.945,-253687.592,-30598.528,-462250.827,-976825.357
2022-06-15 20:00:00,-1395733.748,-140649.873,-891219.947,-2344654.356,-544243.876,-327454.826,-100060.74,-314720.956,-220600.473,-549986.391,-439590.125,-782167.358,-337707.027,-265869.867,-248529.976,-28696.557,-444509.243,-952669.322
2022-06-15 21:00:00,-1190649.647,-136473.67,-853280.826,-2078142.725,-517191.598,-300262.947,-85064.819,-273326.231,-214129.994,-509523.781,-399918.18,-753273.729,-310740.245,-263873.888,-239272.653,-24344.745,-419416.389,-865114.349
2022-06-15 22:00:00,-1066587.388,-132497.235,-838782.009,-1866017.179,-520449.653,-276624.671,-70009.854,-235439.269,-210932.584,-496687.685,-355197.312,-734131.4,-286027.151,-245081.141,-227644.657,-21091.226,-390690.047,-798237.753
2022-06-15 23:00:00,-959311.336,-129054.201,-813318.339,-1710080.267,-507706.565,-258954.22,-60664.082,-205845.684,-208025.99,-473777.703,-317107.961,-704719.922,-263116.593,-231138.076,-215341.163,-18460.428,-363932.265,-732121.726
2022-06-16 00:00:00,-888743.715,-126431.296,-781794.182,-1615709.079,-513262.138,-248872.714,-57674.078,-188731.931,-200913.51,-451916.784,-293823.55,-694417.077,-247016.079,-216278.456,-201514.117,-16408.062,-343148.687,-695316.363
2022-06-16 01:00:00,-853826.435,-125032.746,-756287.012,-1556394.063,-479939.723,-241461.79,-55744.093,-180681.12,-198232.485,-436954.477,-282387.439,-670432.843,-237461.023,-211862.201,-194127.593,-15565.715,-329461.621,-674442.74
2022-06-16 02:00:00,-835819.598,-125380.285,-730963.431,-1513930.644,-466000.803,-241455.421,-54102.877,-176196.479,-196581.62,-418613.691,-276060.466,-650726.253,-230608.853,-209620.403,-189801.455,-15483.249,-321559.711,-660807.122
2022-06-16 03:00:00,-843148.931,-123512.723,-721588.139,-1530169.728,-452211.539,-241117.898,-52986.298,-175777.807,-195319.432,-411799.09,-275711.773,-632628.32,-226868.473,-208207.001,-186264.294,-15249.026,-315615.102,-652596.166
2022-06-16 04:00:00,-898676.858,-123830.855,-703558.142,-1676538.317,-440308.468,-246845.428,-54883.965,-183301.196,-194659.699,-407819.032,-284542.973,-617538.498,-225220.246,-214379.267,-186099.314,-15351.27,-317632.803,-664451.112
2022-06-16 05:00:00,-1017462.753,-124869.851,-682429.104,-1791776.76,-432508.291,-264578.555,-62736.403,-218170.725,-194413.961,-400537.029,-312314.468,-568613.138,-230462.756,-217249.533,-187493.172,-16728.743,-327926.716,-703144.786
